2006,1,7,11,68,0,1,0,0,0,0,0,7,0,0,0,0,0,3,2,0,0
6,475,38,0,2,0,2,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0
32,32,3079,7,1,1,6,1,0,0,0,0,89,1,0,0,0,0,1,23,0,0
0,0,0,24435,33,0,2,0,1,0,0,0,1,0,0,0,0,0,0,6,0,15
68,17,43,196,564,0,2,0,0,0,0,1,29,0,0,2,0,0,1,10,0,0
0,0,0,0,0,6563,42,0,0,2,1,0,73,3,0,0,0,0,0,0,0,0
0,0,0,33,0,30,3418,0,17,41,6,5,35,0,0,0,0,0,6,0,0,24
0,2,20,4,0,129,168,2,0,5,1,27,212,4,0,18,0,0,6,10,0,0
0,0,0,0,0,6,238,0,1351,17,0,0,1,0,0,0,0,0,10,0,0,0
0,0,0,0,0,89,133,0,13,1547,13,13,5,44,0,0,0,0,2,0,0,0
0,0,0,47,0,28,1402,0,26,109,18,0,7,5,0,0,0,0,7,3,0,0
0,1,1,0,0,14,264,0,3,8,0,755,253,2,0,32,0,0,10,0,0,0
0,3,23,42,0,325,137,0,0,0,0,52,2757,3,0,0,1,0,33,0,0,0
0,0,15,0,0,145,1,0,0,50,0,2,82,808,0,0,0,0,0,0,0,0
0,0,0,7,0,0,129,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13
0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1085,1,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,396,53,0,0,0,0,0
0,0,0,1,0,0,423,0,0,0,1,16,40,0,0,0,0,0,0,1,0,1
0,0,0,7,1,103,276,0,509,8,2,4,106,0,0,0,0,0,287,3,0,1
0,0,15,9,0,1,53,1,0,2,0,0,51,0,0,0,0,0,5,384,0,2
0,0,166,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
0,0,0,181,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331
